active_shared_id,active_ingredient_label_en,country_count,jurisdiction,product_count,registration_use_count,crop_count,target_count,formulation_count,crop_examples,target_examples,formulation_examples
CHEBI:4388,Deltamethrin,9,US,206,206,996,438,12,AERIAL APPLICATION | AFRICAN VIOLETS | AFRICAN VIOLETS (FOLIAR TREATMENT) | AFRICAN VIOLETS (HOUSEPLANT) | AFRICAN VIOLETS (SOIL TREATMENT) | AGRICULTURAL (NONCROP AREAS) | AGRICULTURAL BUILDINGS (ATTICS) | AGRICULTURAL BUILDINGS (INDOOR) | AGRICULTURAL BUILDINGS (OUTDOOR) | AGRICULTURAL CROPS (FOLIAR TREATMENT) | AIR DUCTS | AIRCRAFT | AIRCRAFT (ALL OR UNSPECIFIED) | AIRCRAFT (FEED/FOOD-EMPTY) | AIRCRAFT (FEED/FOOD-FULL) | AIRCRAFT (NON FEED/FOOD) | AIRCRAFT (NON-FEED/NON-FOOD) (NON-RESIDUAL SPACE TREATMENT) | AIRPORT RUNWAYS (FOLIAR TREATMENT) | AIRPORTS | ALMOND (ORNAMENTAL) (DELAYED DORMANT APPLICATION) | ALMOND (ORNAMENTAL) (DORMANT APPLICATION) | ALMONDS (FOLIAR TREATMENT) | ANIMAL LIVING QUARTERS | ANIMAL QUARTERS (ENCLOSED PREMISE TREATMENT) | ANIMAL STABLES (UNSPECIFIED) (ENCLOSED PREMISE TREATMENT),ACROBAT ANTS | ADELGIDS | AFRICANIZED HONEY BEE | ALMOND MOTH | AMBROSIA BEETLES | AMERICAN COCKROACH | AMERICAN DOG TICK | ANGOUMOIS GRAIN MOTH | ANGOUMOIS GRAIN MOTH (ADULT) | ANGOUMOIS GRAIN MOTH (LARVAE) | ANNUAL BLUEGRASS WEEVIL (ADULT) | ANNUAL BLUEGRASS WEEVILS | ANOBIID BEETLES | ANTS | ANTS (ADULT) | APHIDS | APPLE MAGGOT | ARGENTINE ANT | ARMYWORM | ARMYWORM (LARVAE) | ARMYWORM (TO 3RD INSTAR) | ASIAN COCKROACH | ASIAN LADY BEETLES | AZALEA LACE BUG | BAGWORM,Dust | Emulsifiable Concentrate | Flowable Concentrate | Formulation Intermediate | Granular | Impregnated Materials | Pressurized Liquid | Pressurized Liquid | Pressurized Gas | Ready-to-Use Solution | Soluble Concentrate | Soluble Concentrate | Flowable Concentrate | Technical Chemical
CHEBI:81760,Difenoconazole,9,KR,40,1634,40,4,7,Arachis hypogaea | Brassica juncea | Camellia sinensis | Capsicum annuum | Chrysanthemum coronarium | Daucus carota | Diospyros kaki | Job's tears | Lycium chinense | Malva verticillata | Momordica charantia | Panax | Perilla frutescens | Prunus armeniaca | Pteridium aquilinum | Punica granatum | blueberries | branches | cabbages | cauliflowers | cucumbers | garlic | grapevines | lettuces | maize,powdery mildews | rusts | scabs | spots,미탁제 | 분산성액제 | 수화제 | 액상수화제 | 유제 | 유탁제 | 입상수화제
CHEBI:81760,Difenoconazole,9,JP,9,200,14,4,4,Asparagus officinalis | Euphorbia pulcherrima | Eustoma grandiflorum | Viola | cabbages | celery | muskmelons | nectarines | oysters | parsley | quinces | sweet peppers | tea | tomatoes,Aleyrodidae | Aphididae | Spodoptera litura | Tetranychidae,乳剤 | 水和剤 | 水溶剤 | 液剤
CHEBI:81760,Difenoconazole,9,US,126,126,1501,559,9,ABELIA (FOLIAR TREATMENT) | ABELIA (GREENHOUSE-FOLIAR TREATMENT) | ABELIA (INTERIOR PLANTSCAPES) | ABELIA (NURSERY) | ACORN SQUASH (SOIL TREATMENT) | ADZUKI BEANS (FOLIAR TREATMENT) | ADZUKI BEANS (SOIL TREATMENT) | ADZUKI BEANS (WATER TREATMENT) | AERIAL APPLICATION | AERIAL APPLICATION (FIXED WING) | AERIAL APPLICATION (ROTARY AIRCRAFT) | AFRICAN IRIS (FOLIAR TREATMENT) | ALDER (FOLIAR TREATMENT) | ALGERIAN IVY (FOLIAR TREATMENT) | ALMONDS (DELAYED DORMANT APPLICATION) | ALMONDS (FOLIAR TREATMENT) | APPLES (DELAYED DORMANT APPLICATION) | APPLES (DIP TREATMENT) | APPLES (DRENCH TREATMENT) | APPLES (FOLIAR TREATMENT) | APPLES (POSTHARVEST APPLICATION TO NON-STORED COMMODITY) | APRICOTS (DELAYED DORMANT APPLICATION) | APRICOTS (FOLIAR TREATMENT) | APRICOTS (WATER TREATMENT) | AQUATIC AREAS (WATER TREATMENT),ADELGIDS | AERIAL BLIGHT (RHIZOCTONIA) | ALFALFA APHID | ALGAE | ALMOND POWDERY MILDEW (PODOSPHAERA TRIDACTYLA/SPHAEROTHECA PANNOSA) | ALTERNARIA | ALTERNARIA BLIGHT | ALTERNARIA BLOTCH | ALTERNARIA FRUIT SPOT | ALTERNARIA LEAF AND FRUIT SPOT | ALTERNARIA ROT/BLACK MOLD OF TOMATO (A.TENUIS) | ALTERNARIA SPOT | ALTERNARIA SPP. | ANGULAR LEAF SPOT | ANGULAR LEAF SPOT (PSEUDOMONAS) | ANGULAR LEAF SPOT OF COTTON (XANTHOMONAS MALVACEARUM) | ANTHRACNOSE | ANTHRACNOSE (COLLETOTRICHUM GLOEOSPORIOIDES) | ANTHRACNOSE (COLLETOTRICUM) | ANTHRACNOSE (ELSINOE) | ANTHRACNOSE (GLOMERELLA) | ANTHRACNOSE (GNOMONIA) | ANTHRACNOSE FRUIT ROT | ANTHRACNOSE OF BEAN (COLLECTOTRICHUM LINDEMUTHIANUM) | ANTHRACNOSE OF GRAPE (BIRDS EYE ROT)(ELSINOE AMPELINA),Emulsifiable Concentrate | Emulsifiable Concentrate | Flowable Concentrate | Flowable Concentrate | Formulation Intermediate | Ready-to-Use Solution | Soluble Concentrate | Soluble Concentrate | Flowable Concentrate | Technical Chemical | Water Dispersible Granule
CHEBI:81842,Dithianon,9,KR,15,331,12,3,3,Capsicum annuum | Carthamus tinctorius | Diospyros kaki | Prunus armeniaca | Punica granatum | blueberries | grapevines | mangoes | mung beans | raspberries | sweet cherries | watermelons,downy mildews | scabs | spots,수화제 | 액상수화제 | 입상수화제
CHEBI:81842,Dithianon,9,JP,3,111,2,1,1,nectarines | oysters,leaf curls,水和剤
CHEBI:81842,Dithianon,9,NL,3,8,0,0,0,,,
CHEBI:81749,FLAZASULFURON,9,TW,9,17,2,0,2,grapes | turf,,WG 水分散性粒劑 | WP 可溼性粉劑
CHEBI:81749,FLAZASULFURON,9,AU,3,3,4,29,1,CITRUS ORCHARDS | NON-AGRICULTURAL AREA - GENERAL | OLIVE GROVES | VINEYARDS,"AWNLESS BARNYARD GRASS | BARLEY GRASS | CAPEWEED | COMMON PASPALUM | COUCH GRASS | DANDELION | ERODIUM SPP. | FAT HEN | FLATWEED | FLEABANE | MARSH OR SMALLFLOWER MALLOW | PATERSON'S CURSE | PERENNIAL RYEGRASS | PIMPERNELS | PRICKLY LETTUCE | SCRUB NETTLE | SHEPHERD?S PURSE, | SILVERGRASS - VULPIA SPP. | SOURSOB OR OXALIS | SOWTHISTLES | STAGGER WEED | SUBTERRANEAN CLOVER | TOAD RUSH | TURNIP WEED | WHITE CLOVER",WATER DISPERSIBLE GRANULE
CHEBI:81843,FLUAZINAM,9,TW,49,2129,8,1,1,Camellia sinensis | Cocos nucifera | guavas | kaki | loquats | peaches | pears | tea,anthracnosis,SC 水懸劑
CHEBI:81843,FLUAZINAM,9,NZ,17,153,0,0,1,,,Fungicide
CHEBI:81843,FLUAZINAM,9,AU,28,28,11,22,2,APPLE | BROCCOLI | BRUSSELS SPROUTS | CABBAGE | CAULIFLOWER | GRAPEVINE | KOHLRABI | POTATO | POTATO - SEE LABEL | TURF | TURF FARM - COMMERCIAL,ALGAE | ANTHRACNOSE - COLLETOTRICHUM GRAMINICOLA | BLACK HELMINTHOSPORIUM | BROWN PATCH - RHIZOCTONIA SOLANI | BROWN ROT - SCLEROTINIA SPP. | CLUB ROOT | DOLLAR SPOT | EARLY BLIGHT OR TARGET BLACKSPOT | ECTOTROPHIC ROOT INFECTING FUNGI | FAIRY RING (BASIDIOMYCETE FUNGI) | FUSARIUM OR MICRODOCHIUM PATCH | FUSARIUM PATCH | GRAPEVINE DIEBACK FUNGUS | GREY LEAF SPOT - PYRICULARIA GRISEA | HELMINTHOSPORIUM DISEASE | LATE BLIGHT OR IRISH BLIGHT | LATE BLIGHT OR LEAF SPOT | LEAF BLIGHT - PHOMOPSIS VITICOLA | PHOMOPSIS CANE | PHOMOPSIS CANE - DEAD ARM | PYTHIUM SPP. | WHITE ROOT ROT,SUSPENSION CONCENTRATE | WATER DISPERSIBLE GRANULE
CHEBI:81763,FLUDIOXONIL,9,NZ,16,144,0,0,1,,,Fungicide
CHEBI:81763,FLUDIOXONIL,9,AU,44,44,74,88,5,"ALLIUMS (INCL. BULB ONIONS, SPRING ONIONS, SHALLOTS, GARLIC) | APPLE | APRICOT | AVOCADO | BEAN - DRY BEAN | BEETROOT | BERRIES - OPEN FIELD AND PROTECTED CROPPING | BOWLING GREEN | BRASSICA - ASIAN | BROAD BEAN | BROCCOLI | CANOLA | CAPSICUM | CAPSICUM (OPEN FIELD ONLY) | CAPSICUM OR PEPPER | CHERRY ORCHARDS | CHESTNUT | CHINESE CABBAGE | CITRUS | COTTON | CUCUMBER | CUT FLOWER | DRIED GRAPES | FABA BEAN | GARDEN CRESS",ALTERNARIA LEAF BLOTCH - APPLE | ANTHRACNOSE | ANTHRACNOSE - C. GLOEOSPORIDES | ANTHRACNOSE - COLLETOTRICHUM COCCODES | ANTHRACNOSE - COLLETOTRICHUM GRAMINICOLA | ANTHRACNOSE - COLLETOTRICHUM SPP. | ANTHRACNOSE - M. PANATTONIANUM | ASCOCHYTA BLIGHT | BLACK LEG | BLACK MOULD | BLACK MOULD - SUPPRESSION ONLY | BLACK STEM CANKER SCURF | BLACKLEG | BLOSSOM BLIGHT - BOTRYTIS SPP. | BLUE MOULD | BLUE MOULD ON CITRUS - P. ITALICUM | BLUE MOULD ON POME - P. EXPANSUM | BOTRYTIS CINEREA | BOTRYTIS ROT | BROWN PATCH | BROWN PATCH - RHIZOCTONIA SOLANI | BROWN ROT - MONILINIA SPP. | BROWN ROT - MONILINIA/SCLEROTINIA SPP. | CERCOSPORA LEAF SPOT | CHOCOLATE SPOT ON BEAN,POWDER FOR DRY SEED TREATMENT | SUSPENSION CONCENTRATE | SUSPOEMULSION | Suspension concentrates for seed treatment (FS) | WATER DISPERSIBLE GRANULE
CHEBI:81763,FLUDIOXONIL,9,TW,9,13,0,0,1,,,WG 水分散性粒劑
CHEBI:83113,FLUXAPYROXAD,9,TW,2,28,1,1,1,tomatoes,powdery mildews,SC 水懸劑
CHEBI:83113,FLUXAPYROXAD,9,AU,23,23,17,71,3,ALMOND | APPLE | BANANAS | BARLEY | CANOLA | CHERRIES | CUCURBITS - FIELD | FRUITING VEGETABLES (FIELD GROWN ONLY) | LEMON | MACADAMIA | MANGO | OATEN HAY | OATS | PEAR | TANGELO | TURF | WHEAT,ALTERNARIA LEAF BLOTCH | ALTERNARIA LEAF SPOT - ALTERNARIA SPP. | ANTHRACNOSE - COLLETOTRICHUM GRAMINICOLA | ANTHRACNOSE - COLLETOTRICHUM SPP. | BARLEY LEAF SCALD | BLACK HELMINTHOSPORIUM | BLACK SPOT - COLLETOTRICHUM ACUTATUM | BLACK SPOT ON PEARS | BLACK SPOT OR SCAB | BLACKLEG | BLOTCH | BOTRYTIS CINEREA | BROWN PATCH - RHIZOCTONIA SPP. | BROWN ROT - MONILINIA SPP. | BROWN SPOT - ALTERNARIA ALTERNATA | BUNT | CURVULARIA LEAF SPOT | DOLLAR SPOT | ECTOTROPHIC ROOT INFECTING FUNGI | FAIRY RING (BASIDIOMYCETE FUNGI) | FLOWER BLIGHT | FUSARIUM OR MICRODOCHIUM PATCH | FUSARIUM SPP. | GUMMY STEM BLIGHT - DIDYMELLA BRYONIAE | HELMINTHOSPORIUM DISEASE,EMULSIFIABLE CONCENTRATE | SUSPENSION CONCENTRATE | Suspension concentrates for seed treatment (FS)
CHEBI:82019,FOLPET,9,NZ,8,72,0,0,1,,,Fungicide
CHEBI:82019,FOLPET,9,AU,2,2,0,0,1,,,WATER DISPERSIBLE GRANULE
CHEBI:81749,Flazasulfuron,9,JP,5,59,1,4,2,Eremochloa ophiuroides,Cyperus rotundus | Equisetum arvense | Imperata cylindrica | annual weeds,水和剤 | 粒剤
CHEBI:81749,Flazasulfuron,9,KR,7,8,0,1,3,,annual weeds,수화제 | 입상수화제 | 입제
CHEBI:81749,Flazasulfuron,9,US,5,5,88,184,2,AERIAL APPLICATION (ROTARY AIRCRAFT) | AIRPORTS (SOIL TREATMENT) | ALMONDS (SOIL TREATMENT) | ATHLETIC FIELDS (FOLIAR TREATMENT) | AVOCADOS (SOIL TREATMENT) | BALSAM FIR (SOIL TREATMENT) | BEECH NUT (SOIL TREATMENT) | BERMUDAGRASS (ORNAMENTAL TURF) (FOLIAR TREATMENT) | BERMUDAGRASS (ORNAMENTAL TURF) (SOIL TREATMENT) | BLACK WALNUT (SOIL TREATMENT) | BLUE SPRUCE (SOIL TREATMENT) | BRAZIL NUT (SOIL TREATMENT) | BUFFALOGRASS (ORNAMENTAL TURF) (FOLIAR TREATMENT) | BUR OAK (SOIL TREATMENT) | BUTTERNUTS (SOIL TREATMENT) | CALAMONDIN (SOIL TREATMENT) | CASHEWS (SOIL TREATMENT) | CENTIPEDEGRASS (FOLIAR TREATMENT) | CHESTNUTS (SOIL TREATMENT) | CHINQUAPIN (SOIL TREATMENT) | CHIRONJA (SOIL TREATMENT) | CITRON (CITRUS) (SOIL TREATMENT) | CITRUS (SOIL TREATMENT) | COCONUT (SOIL TREATMENT) | CONIFER PLANTINGS (SOIL TREATMENT),AMERICAN BURNWEED | ANNUAL BLUEGRASS | ANNUAL BLUEGRASS (PREEMERGENCE) | ANNUAL RYEGRASS | ANNUAL SEDGE | BARNYARDGRASS | BEDSTRAW | BLACK MEDIC | BRISTLY HAWKSBEARD | BRISTLY MALLOW | BRISTLY OXTONGUE | BRISTLY OXTONGUE (PREEMERGENCE) | BROADLEAF FILAREE | BROADLEAF FILAREE (PREEMERGENCE) | BROADLEAF SIGNALGRASS | BROADLEAF WEEDS | BROADLEAF WEEDS (PREEMERGENCE) | BULL THISTLE | BULL THISTLE (PREEMERGENCE) | CALIFORNIA BURCLOVER | CALIFORNIA BURCLOVER (PREEMERGENCE) | CANADA THISTLE | CANADA THISTLE (PREEMERGENCE) | CAROLINA FALSEDANDELION | CAROLINA GERANIUM,Technical Chemical | Water Dispersible Granule
CHEBI:81843,Fluazinam,9,KR,37,1388,35,7,5,Allium tuberosum | Brassica juncea | Camellia sinensis | Capsicum annuum | Carica papaya | Carthamus tinctorius | Diospyros kaki | Fortunella margarita | Larix leptolepis | Lycium chinense | Panax | Prunus armeniaca | Punica granatum | Vigna angularis | blueberries | cabbages | cauliflowers | cucumbers | garlic | grapevines | kohlrabi | lemons | maize | mangoes | mung beans,Panonychus citri | damping off | downy mildews | footrot (plant) | powdery mildews | scabs | spots,분제 | 수화제 | 액상수화제 | 입상수화제 | 입제
CHEBI:81843,Fluazinam,9,JP,8,521,12,6,3,Asparagus officinalis | Brassica oleracea var. gemmifera | Brassica oleracea var. italica | Tulipa | blueberries | cabbages | cauliflowers | lettuces | mangoes | nectarines | oysters | tea,Aceria tulipae | Panonychus citri | Polyphagotarsonemus latus | early blight (Alternaria) | rhizomania | root rots,水和剤 | 粉剤 | 粉粒剤
CHEBI:81843,Fluazinam,9,NL,12,47,0,0,0,,,
CHEBI:81843,Fluazinam,9,US,38,38,413,103,4,ACORN SQUASH (SOIL TREATMENT) | ADZUKI BEANS (FOLIAR TREATMENT) | ADZUKI BEANS (WATER TREATMENT) | AERIAL APPLICATION | AERIAL APPLICATION (FIXED WING) | AERIAL APPLICATION (ROTARY AIRCRAFT) | APPLES (DELAYED DORMANT APPLICATION) | APPLES (FOLIAR TREATMENT) | ARRACACHA (FLOLIAR TREATMENT) | ARROWROOT (FOLIAR TREATMENT) | ARROWROOT (WATER TREATMENT) | ARRUGULA (SOIL TREATMENT) | ARTICHOKES (DELAYED DORMANT APPLICATION) | ARTICHOKES (FOLIAR TREATMENT) | ASPARAGUS BEANS (FOLIAR TREATMENT) | ASPARAGUS BEANS (WATER TREATMENT) | BALSAM APPLE (FOLIAR TREATMENT) | BALSAM APPLE (SOIL TREATMENT) | BALSAM PEAR (FOLIAR TREATMENT) | BALSAM PEAR (SOIL TREATMENT) | BEANS (DRY) (FOLIAR TREATMENT) | BEANS (DRY) (WATER TREATMENT) | BEANS (FIELD) (FOLIAR TREATMENT) | BEANS (FIELD) (WATER TREATMENT) | BEANS (FOLIAR TREATMENT),ALGAE | ALTERNARIA | ALTERNARIA BLIGHT | ALTERNARIA BLOTCH | ALTERNARIA LEAF AND FRUIT SPOT | ALTERNARIA SPP. | ANTHRACNOSE | ANTHRACNOSE (COLLETOTRICHUM GLOEOSPORIOIDES) | ANTHRACNOSE (COLLETOTRICUM) | ANTHRACNOSE RIPE ROT | APPLE RUST MITE | APPLE SCAB (VENTURIA INAEQUAILIS) | BITTER ROT (COLLETOTRICHUM) | BLACK ROT | BLACK ROT (BOTRYOSPHAERIA OBTUSA) | BLIGHT | BLUE-GREEN ALGAE | BOTRYTIS | BOTRYTIS BLIGHT | BOTRYTIS GRAY MOLD (B. CINEREA) | BOTRYTIS LEAF BLIGHT | BOTRYTIS ROT | BROOKS FRUIT SPOT (MYCOSPHAERELLA POMI) | BROWN BLIGHT (DRECHSLERA) | BROWN PATCH,Emulsifiable Concentrate | Flowable Concentrate | Soluble Concentrate | Technical Chemical
CHEBI:81763,Fludioxonil,9,KR,41,3586,51,4,6,Allium tuberosum | Arachis hypogaea | Brassica napus | Camellia sinensis | Capsicum annuum | Carthamus tinctorius | Chrysanthemum coronarium | Daucus carota | Fortunella margarita | Helianthus annuus | Ipomoea aquatica | Job's tears | Lagenaria siceraria | Lycium chinense | Malva verticillata | Panax | Perilla frutescens | Prunus armeniaca | Punica granatum | Vigna angularis | barley | basil | blueberries | branches | cabbages,blight | damping off | scabs | spots,과립훈연제 | 분산성액제 | 수화제 | 액상수화제 | 입상수화제 | 종자처리액상수화제
CHEBI:81763,Fludioxonil,9,JP,15,273,7,5,1,Brassica oleracea var. italica | cabbages | mangoes | muskmelons | olives | sweet peppers | tomatoes,Algae | Aphididae | Delia platura | bakanae disease | white grubs,水和剤
CHEBI:81763,Fludioxonil,9,US,172,172,1814,418,12,ABUTILON (FOLIAR TREATMENT) | ACEROLA (DIP TREATMENT) | ACEROLA (DRENCH TREATMENT) | ACEROLA (FOLIAR TREATMENT) | ACEROLA (POSTHARVEST APPLICATION TO NON-STORED COMMODITY) | ACORN SQUASH (SOIL TREATMENT) | ADHESIVES | ADHESIVES (SYNTHETIC) | AERIAL APPLICATION | AERIAL APPLICATION (FIXED WING) | AERIAL APPLICATION (ROTARY AIRCRAFT) | AFRICAN MARIGOLD (FOLIAR TREATMENT) | AFRICAN VIOLETS (CUTTINGS) | AFRICAN VIOLETS (DRENCH TREATMENT) | AFRICAN VIOLETS (FOLIAR TREATMENT) | AFRICAN VIOLETS (GREENHOUSE-FOLIAR TREATMENT) | AFRICAN VIOLETS (INTERIOR PLANTSCAPES) | AFRICAN VIOLETS (NURSERY) | AFRICAN VIOLETS (SOIL TREATMENT) | AFRICAN VIOLETS (WATER TREATMENT) | AGERATUM (CUTTINGS) | AGERATUM (DRENCH TREATMENT) | AGERATUM (FOLIAR TREATMENT) | AGERATUM (GREENHOUSE-FOLIAR TREATMENT) | AGERATUM (INTERIOR PLANTSCAPES),AERIAL BLIGHT (RHIZOCTONIA) | ALGAE | ALTERNARIA | ALTERNARIA BLIGHT | ALTERNARIA LEAF AND FRUIT SPOT | ALTERNARIA ROT/BLACK MOLD OF TOMATO (A.TENUIS) | ALTERNARIA SPP. | ANGULAR LEAF SPOT | ANTHRACNOSE | ANTHRACNOSE (COLLETOTRICHUM GLOEOSPORIOIDES) | ANTHRACNOSE (COLLETOTRICUM) | ANTHRACNOSE (ELSINOE) | ANTHRACNOSE FRUIT ROT | APHANOMYCES ROOT ROT | APHIDS | ASCOCHYTA | ASCOCHYTA BLIGHT | ASPERGILLUS | ASPERGILLUS CROWN ROT | ASPERGILLUS FLAVUS | ASPERGILLUS NIGER | BARLEY LEAF RUST | BARLEY STRIPE MOSAIC | BASAL ROT (FUSARIUM OXYSPORIUM) | BASAL ROT (FUSARIUM),Dust | Dust | Emulsifiable Concentrate | Emulsifiable Concentrate | Emulsifiable Concentrate | Flowable Concentrate | Flowable Concentrate | Granular | Ready-to-Use Solution | Soluble Concentrate | Soluble Concentrate/Solid | Technical Chemical | Water Dispersible Granule | Wettable Powder
CHEBI:81763,Fludioxonil,9,NL,12,147,0,0,0,,,
CHEBI:83113,Fluxapyroxad,9,JP,12,307,1,8,2,nectarines,Cnaphalocrocis medinalis | Laodelphax striatellus | Lissorhoptrus oryzophilus | Naranga aenescens | Nephotettix cincticeps | Oulema oryzae | leaf curls | root rots,水和剤 | 粒剤
CHEBI:83113,Fluxapyroxad,9,KR,3,242,52,5,3,Allium tuberosum | Arachis hypogaea | Brassica juncea | Brassica napus | Capsicum annuum | Carthamus tinctorius | Daucus carota | Diospyros kaki | Fortunella margarita | Helianthus annuus | Helianthus tuberosus | Ipomoea aquatica | Lactuca indica | Limonium | Malva verticillata | Momordica charantia | Perilla frutescens | Platycodon grandiflorum | Prunus armeniaca | Vigna angularis | barley | blueberries | branches | cabbages | common beans,footrot (plant) | powdery mildews | rusts | scabs | spots,과립훈연제 | 액상수화제 | 입제
CHEBI:83113,Fluxapyroxad,9,NL,4,31,0,0,0,,,
CHEBI:83113,Fluxapyroxad,9,US,24,24,747,307,5,ADZUKI BEANS (BAIT APPLICATION) | ADZUKI BEANS (FOLIAR TREATMENT) | ADZUKI BEANS (SOIL TREATMENT) | AERIAL APPLICATION | ALFALFA (FOLIAR TREATMENT) | ALFALFA (FORAGE) (FOLIAR TREATMENT) | ALFALFA (FORAGE) (SOIL TREATMENT) | ALFALFA (HAY) (FOLIAR TREATMENT) | ALMONDS (FOLIAR TREATMENT) | ALYSSUM (FOLIAR TREATMENT) | ALYSSUM (SOIL TREATMENT) | APPLES (FOLIAR TREATMENT) | APRICOTS (DELAYED DORMANT APPLICATION) | APRICOTS (FOLIAR TREATMENT) | ARBORVITAE (FOLIAR TREATMENT) | ARBORVITAE (SOIL TREATMENT) | ARRACACHA (FLOLIAR TREATMENT) | ARRACACIA (FOLIAR TREATMENT) | ARROWROOT (FOLIAR TREATMENT) | ARRUGULA (FOLIAR TREATMENT) | ARRUGULA (SEED TREATMENT) | ASPARAGUS BEANS (FOLIAR TREATMENT) | ASPARAGUS BEANS (SEED TREATMENT) | ASPARAGUS BEANS (SOIL TREATMENT) | AVOCADOS (FOLIAR TREATMENT),AERIAL BLIGHT (RHIZOCTONIA) | ALGAE | ALTERNARIA | ALTERNARIA BLIGHT | ALTERNARIA BLOTCH | ALTERNARIA LEAF AND FRUIT SPOT | ALTERNARIA SPOT | ALTERNARIA SPP. | ANGULAR LEAF SPOT | ANTHRACNOSE | ANTHRACNOSE (COLLETOTRICHUM GLOEOSPORIOIDES) | ANTHRACNOSE (COLLETOTRICUM) | APPLE SCAB (VENTURIA INAEQUAILIS) | ASCOCHYTA | ASCOCHYTA BLIGHT | ASIAN SOYBEAN RUST (PHAKOPSORA PACHYRHIZI) | BASAL ROT (FUSARIUM) | BASAL STALK ROT (RHIZOCTONIA) | BERMUDAGRASS DECLINE | BITTER ROT (COLLETOTRICHUM) | BLACK LEG (ERWINIA) | BLACK LEG (LEPTOSPHAERIA MAWANS) | BLACK MOLD (ALTERNARIA) | BLACK PITTING | BLACK ROT,Emulsifiable Concentrate | Flowable Concentrate | Formulation Intermediate | Soluble Concentrate | Technical Chemical
CHEBI:82019,Folpet,9,NL,8,29,0,0,0,,,
CHEBI:82019,Folpet,9,TW,26,26,0,0,1,,,WP 可溼性粉劑
CHEBI:82019,Folpet,9,JP,3,21,2,0,1,muskmelons | tomatoes,,水和剤
CHEBI:82019,Folpet,9,KR,1,15,8,2,1,Capsicum annuum | Diospyros kaki | blueberries | cucumbers | grapevines | strawberries | sweet cherries | watermelons,downy mildews | spots,수화제
CHEBI:82019,Folpet,9,US,11,11,37,10,4,ADHESIVES | AVOCADOS (DELAYED DORMANT APPLICATION) | AVOCADOS (FOLIAR TREATMENT) | AWNINGS | CARPET UNDERLAYS | CARPETS | CARPETS (NYLON) | CAULKING COMPOUNDS | COATINGS | CORDAGE | DRAPES | FABRICS | FORMULATING USE ONLY NO SITE | HOPS (FOLIAR TREATMENT) | HUMAN CLOTHING | MARINE UPHOLSTERY (VINYL) | PAINTS | PLASTICS | PLASTICS (PVC) | PLASTICS (PVC) (NON-FOOD CONTACT SURFACES) | POLYMERS (SYNTHETIC) | POLYURETHANE | SEALANTS | SHOWER CURTAINS | STAIN (PRESERVATIVE INCORPORATION),ALGAE | DETERIORATION/SPOILAGE BACTERIA | DOWNY MILDEW OF HOPS (PSEUDOPERONOSPORA HUMULI) | FUNGI | FUNGUS GROWTHS | FUNGUS STAIN | MILDEW | MILDEW (PINK STAINING OF PLASTICS) STREPTOVERTICILLIUM RETICULI | NO PEST | SCAB (SPHACELOMA),Ready-to-Use Solution | Soluble Concentrate | Technical Chemical | Water Dispersible Granule
CHEBI:2962,KRESOXIM-METHYL,9,TW,40,1024,18,2,2,Allium sativum | Benincasa hispida | Lycium chinense | Momordica charantia | chillies | eggplants | grapes | guavas | kaki | litchis | loquats | peaches | pears | pepino | pumpkins | strawberries | sweet peppers | tomatoes,anthracnosis | powdery mildews,SC 水懸劑 | WG 水分散性粒劑
CHEBI:2962,KRESOXIM-METHYL,9,AU,10,10,2,6,1,APPLE | PEAR,BLACK SPOT | BLACK SPOT ON APPLES | BLACK SPOT ON PEARS | BLACK SPOT/SCAB IN APPLE/PEAR | POWDERY MILDEW | POWDERY MILDEW - PODOSPHAERA LEUCOTRICHA,WATER DISPERSIBLE GRANULE
CHEBI:2962,KRESOXIM-METHYL,9,NZ,1,9,0,0,1,,,Fungicide
CHEBI:2962,Kresoxim-methyl,9,JP,8,645,15,3,1,Asparagus officinalis | Populus | bananas | blueberries | celery | chervil | dill | lawn grasses | mangoes | muskmelons | nectarines | oysters | parsley | sweet peppers | tea,leaf curls | postharvest decay | rusts,水和剤
CHEBI:2962,Kresoxim-methyl,9,KR,6,349,40,5,2,Arachis hypogaea | Brassica juncea | Capsicum annuum | Carthamus tinctorius | Diospyros kaki | Helianthus tuberosus | Lactuca indica | Limonium | Lycium chinense | Malva verticillata | Momordica charantia | Panax | Perilla frutescens | Prunus armeniaca | Punica granatum | Setaria italica | Vigna angularis | blueberries | branches | cowpeas | cucumbers | garlic | ginger | grapevines | kohlrabi,downy mildews | powdery mildews | rusts | scabs | spots,액상수화제 | 입상수화제
CHEBI:2962,Kresoxim-methyl,9,NL,2,24,0,0,0,,,
